CCC_CODE,GOVT_STAT,OSD_REMARK,CONN_STAT,TYPE,COUNT,OSD
3157105,NO,OSD   ,LIVE  ,D   ,1,748.65
3157105,NO,OSD   ,LIVE  ,D   ,1,755.13
3157105,NO,OSD   ,LIVE  ,D   ,1,756.6
3157105,NO,OSD   ,LIVE  ,D   ,1,762.3
3157105,NO,OSD   ,LIVE  ,D   ,1,766.69
3157105,NO,OSD   ,LIVE  ,D   ,1,773.52
3157105,NO,OSD   ,LIVE  ,D   ,1,773.7
3157105,NO,OSD   ,LIVE  ,D   ,1,774.3
3157105,NO,OSD   ,LIVE  ,D   ,1,775.24
3157105,NO,OSD   ,LIVE  ,D   ,1,778.73
3157105,NO,OSD   ,LIVE  ,D   ,1,779.9
3157105,NO,OSD   ,LIVE  ,D   ,1,782.04
3157105,NO,OSD   ,LIVE  ,D   ,1,787.67
3157105,NO,OSD   ,LIVE  ,D   ,1,792.49
3157105,NO,OSD   ,LIVE  ,D   ,1,794.28
3157105,NO,OSD   ,LIVE  ,D   ,1,800.96
3157105,NO,OSD   ,LIVE  ,D   ,1,801.74
3157105,NO,OSD   ,LIVE  ,D   ,1,805.48
3157105,NO,OSD   ,LIVE  ,D   ,1,805.76
3157105,NO,OSD   ,LIVE  ,D   ,1,806.78
3157105,NO,OSD   ,LIVE  ,D   ,1,810.66
3157105,NO,OSD   ,LIVE  ,D   ,1,811.52
3157105,NO,OSD   ,LIVE  ,D   ,1,814.39
3157105,NO,OSD   ,LIVE  ,D   ,1,821.12
3157105,NO,OSD   ,LIVE  ,D   ,1,822.19
3157105,NO,OSD   ,LIVE  ,D   ,1,824.76
3157105,NO,OSD   ,LIVE  ,D   ,1,826.89
3157105,NO,OSD   ,LIVE  ,D   ,1,830.46
3157105,NO,OSD   ,LIVE  ,D   ,1,832.44
3157105,NO,OSD   ,LIVE  ,D   ,1,833.98
3157105,NO,OSD   ,LIVE  ,D   ,1,835.38
3157105,NO,OSD   ,LIVE  ,D   ,1,839.36
3157105,NO,OSD   ,LIVE  ,D   ,1,844.93
3157105,NO,OSD   ,LIVE  ,D   ,1,846.26
3157105,NO,OSD   ,LIVE  ,D   ,1,846.79
3157105,NO,OSD   ,LIVE  ,D   ,1,847.63
3157105,NO,OSD   ,LIVE  ,D   ,1,849.52
3157105,NO,OSD   ,LIVE  ,D   ,1,852.28
3157105,NO,OSD   ,LIVE  ,D   ,1,854.09
3157105,NO,OSD   ,LIVE  ,D   ,1,856.04
3157105,NO,OSD   ,LIVE  ,D   ,1,861.56
3157105,NO,OSD   ,LIVE  ,D   ,1,862.37
3157105,NO,OSD   ,LIVE  ,D   ,1,862.68
3157105,NO,OSD   ,LIVE  ,D   ,1,865.95
3157105,NO,OSD   ,LIVE  ,D   ,1,869.5
3157105,NO,OSD   ,LIVE  ,D   ,1,874.42
3157105,NO,OSD   ,LIVE  ,D   ,1,877.63
3157105,NO,OSD   ,LIVE  ,D   ,1,881.32
3157105,NO,OSD   ,LIVE  ,D   ,1,884.51
3157105,NO,OSD   ,LIVE  ,D   ,1,886.07
3157105,NO,OSD   ,LIVE  ,D   ,1,902.37
3157105,NO,OSD   ,LIVE  ,D   ,1,903.05
3157105,NO,OSD   ,LIVE  ,D   ,1,905.48
3157105,NO,OSD   ,LIVE  ,D   ,1,908.41
3157105,NO,OSD   ,LIVE  ,D   ,1,908.53
3157105,NO,OSD   ,LIVE  ,D   ,1,909.5
3157105,NO,OSD   ,LIVE  ,D   ,1,911.19
3157105,NO,OSD   ,LIVE  ,D   ,1,911.94
3157105,NO,OSD   ,LIVE  ,D   ,1,914.14
3157105,NO,OSD   ,LIVE  ,D   ,1,918.48
3157105,NO,OSD   ,LIVE  ,D   ,1,919.22
3157105,NO,OSD   ,LIVE  ,D   ,1,921.69
3157105,NO,OSD   ,LIVE  ,D   ,1,922.19
3157105,NO,OSD   ,LIVE  ,D   ,1,922.95
3157105,NO,OSD   ,LIVE  ,D   ,1,924.25
3157105,NO,OSD   ,LIVE  ,D   ,1,927.19
3157105,NO,OSD   ,LIVE  ,D   ,1,928.12
3157105,NO,OSD   ,LIVE  ,D   ,1,932.35
3157105,NO,OSD   ,LIVE  ,D   ,1,932.43
3157105,NO,OSD   ,LIVE  ,D   ,1,936.61
3157105,NO,OSD   ,LIVE  ,D   ,1,936.67
3157105,NO,OSD   ,LIVE  ,D   ,1,938.33
3157105,NO,OSD   ,LIVE  ,D   ,1,945.76
3157105,NO,OSD   ,LIVE  ,D   ,1,947.61
3157105,NO,OSD   ,LIVE  ,D   ,1,952.98
3157105,NO,OSD   ,LIVE  ,D   ,1,956.24
3157105,NO,OSD   ,LIVE  ,D   ,1,961.77
3157105,NO,OSD   ,LIVE  ,D   ,1,961.95
3157105,NO,OSD   ,LIVE  ,D   ,1,969.32
3157105,NO,OSD   ,LIVE  ,D   ,1,974.83
3157105,NO,OSD   ,LIVE  ,D   ,1,976.34
3157105,NO,OSD   ,LIVE  ,D   ,1,978.15
3157105,NO,OSD   ,LIVE  ,D   ,1,983.81
3157105,NO,OSD   ,LIVE  ,D   ,1,984.85
3157105,NO,OSD   ,LIVE  ,D   ,1,990.76
3157105,NO,OSD   ,LIVE  ,D   ,1,1001.51
3157105,NO,OSD   ,LIVE  ,D   ,1,1002.75
3157105,NO,OSD   ,LIVE  ,D   ,1,1004.97
3157105,NO,OSD   ,LIVE  ,D   ,1,1010.71
3157105,NO,OSD   ,LIVE  ,D   ,1,1021.6
3157105,NO,OSD   ,LIVE  ,D   ,1,1022.36
3157105,NO,OSD   ,LIVE  ,D   ,1,1023.03
3157105,NO,OSD   ,LIVE  ,D   ,1,1037.92
3157105,NO,OSD   ,LIVE  ,D   ,1,1040.77
3157105,NO,OSD   ,LIVE  ,D   ,1,1042.62
3157105,NO,OSD   ,LIVE  ,D   ,1,1049.2
3157105,NO,OSD   ,LIVE  ,D   ,1,1054.58
3157105,NO,OSD   ,LIVE  ,D   ,1,1055.65
3157105,NO,OSD   ,LIVE  ,D   ,1,1058.44
3157105,NO,OSD   ,LIVE  ,D   ,1,1066.42
3157105,NO,OSD   ,LIVE  ,D   ,1,1067.62
3157105,NO,OSD   ,LIVE  ,D   ,1,1074.19
3157105,NO,OSD   ,LIVE  ,D   ,1,1076.33
3157105,NO,OSD   ,LIVE  ,D   ,1,1078.31
3157105,NO,OSD   ,LIVE  ,D   ,1,1079.65
3157105,NO,OSD   ,LIVE  ,D   ,1,1108.27
3157105,NO,OSD   ,LIVE  ,D   ,1,1108.54
3157105,NO,OSD   ,LIVE  ,D   ,1,1113.42
3157105,NO,OSD   ,LIVE  ,D   ,1,1114.2
3157105,NO,OSD   ,LIVE  ,D   ,1,1119.36
3157105,NO,OSD   ,LIVE  ,D   ,1,1127.02
3157105,NO,OSD   ,LIVE  ,D   ,1,1129.77
3157105,NO,OSD   ,LIVE  ,D   ,1,1136.95
3157105,NO,OSD   ,LIVE  ,D   ,1,1139.96
3157105,NO,OSD   ,LIVE  ,D   ,1,1142.32
3157105,NO,OSD   ,LIVE  ,D   ,1,1144.93
3157105,NO,OSD   ,LIVE  ,D   ,1,1160.03
3157105,NO,OSD   ,LIVE  ,D   ,1,1170.65
3157105,NO,OSD   ,LIVE  ,D   ,1,1172.75
3157105,NO,OSD   ,LIVE  ,D   ,1,1174.88
3157105,NO,OSD   ,LIVE  ,D   ,1,1176.82
3157105,NO,OSD   ,LIVE  ,D   ,1,1179.05
3157105,NO,OSD   ,LIVE  ,D   ,1,1179.32
3157105,NO,OSD   ,LIVE  ,D   ,1,1186.18
3157105,NO,OSD   ,LIVE  ,D   ,1,1188.76
3157105,NO,OSD   ,LIVE  ,D   ,1,1189.51
3157105,NO,OSD   ,LIVE  ,D   ,1,1192.77
3157105,NO,OSD   ,LIVE  ,D   ,1,1222.42
3157105,NO,OSD   ,LIVE  ,D   ,1,1223.35
3157105,NO,OSD   ,LIVE  ,D   ,1,1223.82
3157105,NO,OSD   ,LIVE  ,D   ,1,1223.94
3157105,NO,OSD   ,LIVE  ,D   ,1,1224.34
3157105,NO,OSD   ,LIVE  ,D   ,1,1240.73
3157105,NO,OSD   ,LIVE  ,D   ,1,1242.88
3157105,NO,OSD   ,LIVE  ,D   ,1,1255.9
3157105,NO,OSD   ,LIVE  ,D   ,1,1255.96
3157105,NO,OSD   ,LIVE  ,D   ,1,1258.44
3157105,NO,OSD   ,LIVE  ,D   ,1,1259.95
3157105,NO,OSD   ,LIVE  ,D   ,1,1260.71
3157105,NO,OSD   ,LIVE  ,D   ,1,1262.22
3157105,NO,OSD   ,LIVE  ,D   ,1,1266.72
3157105,NO,OSD   ,LIVE  ,D   ,1,1269.13
3157105,NO,OSD   ,LIVE  ,D   ,1,1285.04
3157105,NO,OSD   ,LIVE  ,D   ,1,1285.22
3157105,NO,OSD   ,LIVE  ,D   ,1,1313.44
3157105,NO,OSD   ,LIVE  ,D   ,1,1315.9
3157105,NO,OSD   ,LIVE  ,D   ,1,1316.03
3157105,NO,OSD   ,LIVE  ,D   ,1,1319.58
3157105,NO,OSD   ,LIVE  ,D   ,1,1322.84
3157105,NO,OSD   ,LIVE  ,D   ,1,1327.61
3157105,NO,OSD   ,LIVE  ,D   ,1,1328.13
3157105,NO,OSD   ,LIVE  ,D   ,1,1333.22
3157105,NO,OSD   ,LIVE  ,D   ,1,1338.38
3157105,NO,OSD   ,LIVE  ,D   ,1,1347.18
3157105,NO,OSD   ,LIVE  ,D   ,1,1353.27
3157105,NO,OSD   ,LIVE  ,D   ,1,1361.87
3157105,NO,OSD   ,LIVE  ,D   ,1,1381.2
3157105,NO,OSD   ,LIVE  ,D   ,1,1386.54
3157105,NO,OSD   ,LIVE  ,D   ,1,1396.01
3157105,NO,OSD   ,LIVE  ,D   ,1,1418.42
3157105,NO,OSD   ,LIVE  ,D   ,1,1429.58
3157105,NO,OSD   ,LIVE  ,D   ,1,1439.89
3157105,NO,OSD   ,LIVE  ,D   ,1,1445.71
3157105,NO,OSD   ,LIVE  ,D   ,1,1458.02
3157105,NO,OSD   ,LIVE  ,D   ,1,1461.56
3157105,NO,OSD   ,LIVE  ,D   ,1,1472.88
3157105,NO,OSD   ,LIVE  ,D   ,1,1475.38
3157105,NO,OSD   ,LIVE  ,D   ,1,1476.4
3157105,NO,OSD   ,LIVE  ,D   ,1,1487.21
3157105,NO,OSD   ,LIVE  ,D   ,1,1493.05
3157105,NO,OSD   ,LIVE  ,D   ,1,1502.12
3157105,NO,OSD   ,LIVE  ,D   ,1,1502.46
3157105,NO,OSD   ,LIVE  ,D   ,1,1502.64
3157105,NO,OSD   ,LIVE  ,D   ,1,1506.61
3157105,NO,OSD   ,LIVE  ,D   ,1,1519.27
3157105,NO,OSD   ,LIVE  ,D   ,1,1533.44
3157105,NO,OSD   ,LIVE  ,D   ,1,1538.17
3157105,NO,OSD   ,LIVE  ,D   ,1,1544.72
3157105,NO,OSD   ,LIVE  ,D   ,1,1562.4
3157105,NO,OSD   ,LIVE  ,D   ,1,1578.58
3157105,NO,OSD   ,LIVE  ,D   ,1,1578.82
3157105,NO,OSD   ,LIVE  ,D   ,1,1592.78
3157105,NO,OSD   ,LIVE  ,D   ,1,1603.25
3157105,NO,OSD   ,LIVE  ,D   ,1,1632.01
3157105,NO,OSD   ,LIVE  ,D   ,1,1669.03
3157105,NO,OSD   ,LIVE  ,D   ,1,1678.55
3157105,NO,OSD   ,LIVE  ,D   ,1,1687.57
3157105,NO,OSD   ,LIVE  ,D   ,1,1703.29
3157105,NO,OSD   ,LIVE  ,D   ,1,1707.22
3157105,NO,OSD   ,LIVE  ,D   ,1,1711.17
3157105,NO,OSD   ,LIVE  ,D   ,1,1711.8
3157105,NO,OSD   ,LIVE  ,D   ,1,1740.87
3157105,NO,OSD   ,LIVE  ,D   ,1,1754
3157105,NO,OSD   ,LIVE  ,D   ,1,1761.79
3157105,NO,OSD   ,LIVE  ,D   ,1,1772.27
3157105,NO,OSD   ,LIVE  ,D   ,1,1783.69
3157105,NO,OSD   ,LIVE  ,D   ,1,1815.1
3157105,NO,OSD   ,LIVE  ,D   ,1,1826.56
3157105,NO,OSD   ,LIVE  ,D   ,1,1855.99
3157105,NO,OSD   ,LIVE  ,D   ,1,1857.51
3157105,NO,OSD   ,LIVE  ,D   ,1,1869.67
3157105,NO,OSD   ,LIVE  ,D   ,1,1875.55
3157105,NO,OSD   ,LIVE  ,D   ,1,1879.02
3157105,NO,OSD   ,LIVE  ,D   ,1,1884.12
3157105,NO,OSD   ,LIVE  ,D   ,1,1892.57
3157105,NO,OSD   ,LIVE  ,D   ,1,1893.24
3157105,NO,OSD   ,LIVE  ,D   ,1,1910.42
3157105,NO,OSD   ,LIVE  ,D   ,1,1914.2
3157105,NO,OSD   ,LIVE  ,D   ,1,1932.72
3157105,NO,OSD   ,LIVE  ,D   ,1,1961.53
3157105,NO,OSD   ,LIVE  ,D   ,1,1991.01
3157105,NO,OSD   ,LIVE  ,D   ,1,1991.73
3157105,NO,OSD   ,LIVE  ,D   ,1,2010.29
3157105,NO,OSD   ,LIVE  ,D   ,1,2041.57
3157105,NO,OSD   ,LIVE  ,D   ,1,2048.83
3157105,NO,OSD   ,LIVE  ,D   ,1,2052.01
3157105,NO,OSD   ,LIVE  ,D   ,1,2077.27
3157105,NO,OSD   ,LIVE  ,D   ,1,2090.25
3157105,NO,OSD   ,LIVE  ,D   ,1,2139.37
3157105,NO,OSD   ,LIVE  ,D   ,1,2155.5
3157105,NO,OSD   ,LIVE  ,D   ,1,2165.85
3157105,NO,OSD   ,LIVE  ,D   ,1,2169.77
3157105,NO,OSD   ,LIVE  ,D   ,1,2171.44
3157105,NO,OSD   ,LIVE  ,D   ,1,2220.9
3157105,NO,OSD   ,LIVE  ,D   ,1,2230.57
3157105,NO,OSD   ,LIVE  ,D   ,1,2242.22
3157105,NO,OSD   ,LIVE  ,D   ,1,2252.55
3157105,NO,OSD   ,LIVE  ,D   ,1,2301.38
3157105,NO,OSD   ,LIVE  ,D   ,1,2323.21
3157105,NO,OSD   ,LIVE  ,D   ,1,2372.18
3157105,NO,OSD   ,LIVE  ,D   ,1,2399.55
3157105,NO,OSD   ,LIVE  ,D   ,1,2475.32
3157105,NO,OSD   ,LIVE  ,D   ,1,2480.89
3157105,NO,OSD   ,LIVE  ,D   ,1,2483.71
3157105,NO,OSD   ,LIVE  ,D   ,1,2505.18
3157105,NO,OSD   ,LIVE  ,D   ,1,2509.76
3157105,NO,OSD   ,LIVE  ,D   ,1,2517.91
3157105,NO,OSD   ,LIVE  ,D   ,1,2527.65
3157105,NO,OSD   ,LIVE  ,D   ,1,2542.79
3157105,NO,OSD   ,LIVE  ,D   ,1,2605.59
3157105,NO,OSD   ,LIVE  ,D   ,1,2630.74
3157105,NO,OSD   ,LIVE  ,D   ,1,2669.47
3157105,NO,OSD   ,LIVE  ,D   ,1,2679.46
3157105,NO,OSD   ,LIVE  ,D   ,1,2716.89
3157105,NO,OSD   ,LIVE  ,D   ,1,2735.22
3157105,NO,OSD   ,LIVE  ,D   ,1,2768.81
3157105,NO,OSD   ,LIVE  ,D   ,1,2814.65
3157105,NO,OSD   ,LIVE  ,D   ,1,2882.61
3157105,NO,OSD   ,LIVE  ,D   ,1,2962.06
3157105,NO,OSD   ,LIVE  ,D   ,1,2994.7
3157105,NO,OSD   ,LIVE  ,D   ,1,3003.27
3157105,NO,OSD   ,LIVE  ,D   ,1,3037.7
3157105,NO,OSD   ,LIVE  ,D   ,1,3075.98
3157105,NO,OSD   ,LIVE  ,D   ,1,3081.48
3157105,NO,OSD   ,LIVE  ,D   ,1,3168.41
3157105,NO,OSD   ,LIVE  ,D   ,1,3181.89
3157105,NO,OSD   ,LIVE  ,D   ,1,3198.58
3157105,NO,OSD   ,LIVE  ,D   ,1,3203.45
3157105,NO,OSD   ,LIVE  ,D   ,1,3225.24
3157105,NO,OSD   ,LIVE  ,D   ,1,3296.07
3157105,NO,OSD   ,LIVE  ,D   ,1,3298.78
3157105,NO,OSD   ,LIVE  ,D   ,1,3361.33
3157105,NO,OSD   ,LIVE  ,D   ,1,3377.34
3157105,NO,OSD   ,LIVE  ,D   ,1,3381.84
3157105,NO,OSD   ,LIVE  ,D   ,1,3382.83
3157105,NO,OSD   ,LIVE  ,D   ,1,3597.95
3157105,NO,OSD   ,LIVE  ,D   ,1,3818.37
3157105,NO,OSD   ,LIVE  ,D   ,1,3851.29
3157105,NO,OSD   ,LIVE  ,D   ,1,3877.46
3157105,NO,OSD   ,LIVE  ,D   ,1,3884.65
3157105,NO,OSD   ,LIVE  ,D   ,1,3967.67
3157105,NO,OSD   ,LIVE  ,D   ,1,4003.78
3157105,NO,OSD   ,LIVE  ,D   ,1,4088.98
3157105,NO,OSD   ,LIVE  ,D   ,1,4261.93
3157105,NO,OSD   ,LIVE  ,D   ,1,4371.31
3157105,NO,OSD   ,LIVE  ,D   ,1,4521.63
3157105,NO,OSD   ,LIVE  ,D   ,1,4595.09
3157105,NO,OSD   ,LIVE  ,D   ,1,4649.3
3157105,NO,OSD   ,LIVE  ,D   ,1,4694.41
3157105,NO,OSD   ,LIVE  ,D   ,1,4787.39
3157105,NO,OSD   ,LIVE  ,D   ,1,4858.9
3157105,NO,OSD   ,LIVE  ,D   ,1,4955.78
3157105,NO,OSD   ,LIVE  ,D   ,1,5068.53
3157105,NO,OSD   ,LIVE  ,D   ,1,5281.08
3157105,NO,OSD   ,LIVE  ,D   ,1,5289.7
3157105,NO,OSD   ,LIVE  ,D   ,1,5440.35
3157105,NO,OSD   ,LIVE  ,D   ,1,5526.2
3157105,NO,OSD   ,LIVE  ,D   ,1,5879.66
3157105,NO,OSD   ,LIVE  ,D   ,1,6657.63
3157105,NO,OSD   ,LIVE  ,D   ,1,6896.54
3157105,NO,OSD   ,LIVE  ,D   ,1,7974.79
3157105,NO,OSD   ,LIVE  ,D   ,1,10890.58
3157105,NO,OSD   ,LIVE  ,D   ,1,11002.95
3157105,NO,OSD   ,LIVE  ,D   ,1,14368.53
3157105,NO,OSD   ,LIVE  ,D   ,1,27570.22
3157105,NO ,NO_OSD,LIVE  ,D   ,27,
3157105,NO,NO_OSD,LIVE  ,D   ,1,14.58
3157105,NO,NO_OSD,LIVE  ,D   ,5223,0
3157105,NO,NO_OSD,LIVE  ,D   ,11,0.11
3157105,NO,NO_OSD,LIVE  ,D   ,3,0.06
3157105,NO,NO_OSD,LIVE  ,D   ,3,0.12
3157105,NO,NO_OSD,LIVE  ,D   ,2,0.1
3157105,NO,NO_OSD,LIVE  ,D   ,2,0.12
3157105,NO,NO_OSD,LIVE  ,D   ,3,0.21
3157105,NO,NO_OSD,LIVE  ,D   ,3,0.24
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.1
3157105,NO,NO_OSD,LIVE  ,D   ,2,0.22
3157105,NO,NO_OSD,LIVE  ,D   ,2,0.24
3157105,NO,NO_OSD,LIVE  ,D   ,3,0.39
3157105,NO,NO_OSD,LIVE  ,D   ,2,0.3
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.16
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.17
3157105,NO,NO_OSD,LIVE  ,D   ,4,0.76
3157105,NO,NO_OSD,LIVE  ,D   ,4,0.8
3157105,NO,NO_OSD,LIVE  ,D   ,4,0.84
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.23
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.24
3157105,NO,NO_OSD,LIVE  ,D   ,3,0.78
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.28
3157105,NO,NO_OSD,LIVE  ,D   ,3,0.87
3157105,NO,NO_OSD,LIVE  ,D   ,4,1.24
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.32
3157105,NO,NO_OSD,LIVE  ,D   ,2,0.66
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.34
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.35
3157105,NO,NO_OSD,LIVE  ,D   ,5,1.8
3157105,NO,NO_OSD,LIVE  ,D   ,4,1.48
3157105,NO,NO_OSD,LIVE  ,D   ,3,1.14
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.39
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.41
3157105,NO,NO_OSD,LIVE  ,D   ,2,0.84
3157105,NO,NO_OSD,LIVE  ,D   ,3,1.29
3157105,NO,NO_OSD,LIVE  ,D   ,2,0.9
3157105,NO,NO_OSD,LIVE  ,D   ,2,0.92
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.47
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.48
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.49
3157105,NO,NO_OSD,LIVE  ,D   ,2,1
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.51
3157105,NO,NO_OSD,LIVE  ,D   ,5,2.6
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.53
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.54
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.1
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.56
3157105,NO,NO_OSD,LIVE  ,D   ,6,3.42
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.16
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.18
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.22
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.24
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.63
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.28
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.3
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.34
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.36
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.69
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.42
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.73
3157105,NO,NO_OSD,LIVE  ,D   ,3,2.25
3157105,NO,NO_OSD,LIVE  ,D   ,4,3.08
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.56
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.79
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.6
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.81
3157105,NO,NO_OSD,LIVE  ,D   ,3,2.46
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.83
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.84
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.7
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.86
3157105,NO,NO_OSD,LIVE  ,D   ,4,3.52
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.89
3157105,NO,NO_OSD,LIVE  ,D   ,3,2.7
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.91
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.84
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.86
3157105,NO,NO_OSD,LIVE  ,D   ,3,2.82
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.9
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.96
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.97
3157105,NO,NO_OSD,LIVE  ,D   ,1,0.98
3157105,NO,NO_OSD,LIVE  ,D   ,2,1.98
3157105,NO,NO_OSD,LIVE  ,D   ,2,2.02
3157105,NO,NO_OSD,LIVE  ,D   ,3,3.06
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.03
3157105,NO,NO_OSD,LIVE  ,D   ,3,3.12
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.05
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.06
3157105,NO,NO_OSD,LIVE  ,D   ,3,3.21
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.09
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.1
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.11
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.13
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.14
3157105,NO,NO_OSD,LIVE  ,D   ,2,2.3
3157105,NO,NO_OSD,LIVE  ,D   ,2,2.32
3157105,NO,NO_OSD,LIVE  ,D   ,2,2.34
3157105,NO,NO_OSD,LIVE  ,D   ,2,2.4
3157105,NO,NO_OSD,LIVE  ,D   ,2,2.42
3157105,NO,NO_OSD,LIVE  ,D   ,2,2.44
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.24
3157105,NO,NO_OSD,LIVE  ,D   ,2,2.5
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.26
3157105,NO,NO_OSD,LIVE  ,D   ,2,2.54
3157105,NO,NO_OSD,LIVE  ,D   ,2,2.56
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.29
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.3
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.31
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.32
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.33
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.35
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.36
3157105,NO,NO_OSD,LIVE  ,D   ,2,2.76
3157105,NO,NO_OSD,LIVE  ,D   ,2,2.78
3157105,NO,NO_OSD,LIVE  ,D   ,2,2.82
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.42
3157105,NO,NO_OSD,LIVE  ,D   ,3,4.29
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.44
3157105,NO,NO_OSD,LIVE  ,D   ,2,2.9
3157105,NO,NO_OSD,LIVE  ,D   ,3,4.44
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.5
3157105,NO,NO_OSD,LIVE  ,D   ,2,3.02
3157105,NO,NO_OSD,LIVE  ,D   ,2,3.12
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.57
3157105,NO,NO_OSD,LIVE  ,D   ,3,4.74
3157105,NO,NO_OSD,LIVE  ,D   ,2,3.18
3157105,NO,NO_OSD,LIVE  ,D   ,4,6.4
3157105,NO,NO_OSD,LIVE  ,D   ,3,4.83
3157105,NO,NO_OSD,LIVE  ,D   ,3,4.89
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.65
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.67
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.69
3157105,NO,NO_OSD,LIVE  ,D   ,2,3.4
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.71
3157105,NO,NO_OSD,LIVE  ,D   ,4,6.96
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.76
3157105,NO,NO_OSD,LIVE  ,D   ,2,3.56
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.79
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.81
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.82
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.83
3157105,NO,NO_OSD,LIVE  ,D   ,2,3.68
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.85
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.86
3157105,NO,NO_OSD,LIVE  ,D   ,2,3.74
3157105,NO,NO_OSD,LIVE  ,D   ,2,3.76
3157105,NO,NO_OSD,LIVE  ,D   ,2,3.82
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.92
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.93
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.94
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.96
3157105,NO,NO_OSD,LIVE  ,D   ,3,5.91
3157105,NO,NO_OSD,LIVE  ,D   ,2,3.96
3157105,NO,NO_OSD,LIVE  ,D   ,1,1.99
3157105,NO,NO_OSD,LIVE  ,D   ,2,4
